efeitos_fixos;efeitos_aleatorios;interacoes_intra_nivel;interacoes_entre_niveis;formula_str;start_time;end_time;training_time;time_unit;log_lik;aic;error;warning
NA;(1 | zip_code);NA;NA;flg_churn ~ (1 | zip_code);2022-03-14T03:38:56Z;2022-03-14T03:38:58Z;1.52305889129639;secs;-2792.4221515210575;5588.844303042115;NA;NA
